reviewerID_1,reviewerID_2,reviewText_1,reviewText_2
A2MUX5Q2XZP6KD,A2MUX5Q2XZP6KD,i switched 2 kindey issue patients maintenance uti blockage of course got vet care hill diet sd cd that food expensive especially run small rescue like consulting vet recommended brand w cranberry well blue buffalo othersi fed brand 34patients34 months kidney issue control blockages etc i also give supplement uri soothe addition male fixed cats prone kidney issuesi highly recommend,i switched 2 kidney issue patients brand wet food maintenance uti blockageof course got vet care hill diet sd cd that food expensive especially run small rescue like consulting vet recommended brand w cranberry well blue buffalo othersi fed brand 34patients34 months kidney issue control blockages etc i also give supplement uri soothe addition male fixed cats prone kidney issuesi highly recommend
A2EVDYV5SEQ8IN,A2EVDYV5SEQ8IN,a great treat along actual stuffn snacks never gets old since puppy still gets excited time fill kong,a great treat along actual stuffn never gets old since puppy still gets excited time fill kong
AZ7HUXVHAFFKN,A1SC8NCBQUA2Y,works well,works well
AZ7HUXVHAFFKN,A1BR7CYLDDUALQ,works well,works well
AZ7HUXVHAFFKN,A1JITJUQN935L5,works well,works well
A2NDG1DVMSSAEW,A2NDG1DVMSSAEW,my puppers absoloutely devoured she loved i liked didn smell terrible leave little crunchies floor like bigger bones i would recommend i buying,my puppers absoloutely devoured she loved i liked didn smell terrible leave little crunchies floor like bigger bones i would recommend i buying
A2JVHS87R70Q8Y,A2JVHS87R70Q8Y,i vary dog food every bag notice significant difference energy levels stool consistency shedding dander my dog also picky eater taste plays role well here experiencequality seem like high quality product good ingredientsstool firmshedding less usual shedding dandertaste likes taste oneenergy level high,i vary dog food every bag notice significant difference energy levels stool consistency shedding dander my dog also picky eater taste plays role well here experiencequality seem like high quality product good ingredientsstool firm lots itshedding virtually shedding dandertaste loves taste oneenergy level high
A33AQPJYH7UUXR,A33AQPJYH7UUXR,this mat rates five stars helps maintain little better control two ubersmart pets i four mats total three different sizes i consider training aid tool gives extra seconds help pet needs reminder rules sometimes seconds really needfirst i new catmom lengths young cat go testing retesting boundaries probably never cease amaze at 11 weeks war chewing cords i used scatmat hallway keep one end home i kittenproofed cords end switched at 15 weeks became nimble enough jump kitchen counters one leap butt surfing formica eating sink two things id rather habits also could reach counter meant stove could next this counter size scatmat ordered next day well special cover stovethe cat btw since decided scatmat not have last word allowed roam little guy spends decent amount time every day sitting near patio door front mat walking around mat crouching evernear mat appears intensely engrossed figuring outsmart mat so far mat winning amount intense daily contemplation i wouldn bet catmy dog 15lb doxiepoodle mix always well behaved i need scatmat far concerned i place mat front patio door keep kitten inside house though dog quickly easily figured needs approach side leap corner if buying keep small dog contained i mention i work long hard training dog outsmart mat i put leash said let go i always potty time navigated right around followed door i know certain ever activated mat since walks quickly mat needs second two two contact points trigger response he seem know something little wary scatmat avoids possible curiosity got best i wasn looking point easy little guy get around matin end mat helps keep kitten surfaces kitchen helps keeps indoors the dog pays attention fine,this mat rates five stars helps maintain little better control two ubersmart pets i four mats total three different sizes i consider training aid tool gives extra seconds help pet needs reminder rules sometimes seconds really needfirst i new catmom lengths young cat go testing retesting boundaries probably never cease amaze at 11 weeks war chewing cords i used scatmat hallway keep one end home i kittenproofed cords end switched at 15 weeks became nimble enough jump kitchen counters one leap butt surfing formica eating sink two things id rather habits also could reach counter meant stove could next counter size scatmat ordered next day well special cover stovethe cat btw since decided scatmat not have last word allowed roam little guy spends decent amount time every day sitting near patio door front mat walking around mat crouching evernear mat appears intensely engrossed figuring outsmart mat so far mat winning amount intense daily contemplation i wouldn bet catmy dog 15lb doxiepoodle mix always well behaved i need scatmat far concerned i place mat front patio door keep kitten inside house though dog quickly easily figured needs approach side leap corner if buying keep small dog contained i mention i work long hard training dog outsmart mat i put leash said let go i always potty time navigated right around followed door i know certain ever activated mat since walks quickly mat needs second two two contact points trigger response he seem know something little wary scatmat avoids possible curiosity got best i wasn looking point easy little guy get around matin end mat helps keep kitten surfaces kitchen helps keeps indoors the dog pays little attention fine
AGAWA16DHHHZN,AGAWA16DHHHZN,this along medium large scat mat definitely eliminates critterfurniture problems and clear doesn ruin appearance furniture well remove pets get hint,this along medium small scat mat definitely eliminates critterfurniture problems and clear doesn ruin appearance furniture well remove pets get hint
AGAWA16DHHHZN,AGAWA16DHHHZN,this along medium large scat mat definitely eliminates critterfurniture problems and clear doesn ruin appearance furniture well remove pets get hint,this along small large scat mat definitely eliminates critterfurniture problems and clear doesn ruin appearance furniture well remove pets get hint
A18D4257V6PVR2,A18D4257V6PVR2,i use occasianally wihen appears bacteria levels fallen buy bigger bottle bang buck,i use occasianally wihen appears bacteria levels fallen buy bigger bottle bang buck
A11ED8O95W2103,A11ED8O95W2103,i live water soft almost minerals maintaining ph 70 difficult possible snails white pitting guppy fin rot contracted time i totally new fish keeping didn understand important snails guppies keep ph 70i finally got situation control my guppy fins regenerating snails new shell growth healthythen i made grave mistake trying product aloe vera so looked like stupid gimmick since fish need aloe vera do need pull tank rub moisturizing cream how lubridermanyway shortly switching product ph crashed 60 my guppy fins started rotting got worse ever healthy growth snails survived climbing learning curve last summer white calcified shell damage i even recognize two i named months agoi emergency water changes morning evening keep ph 64 my tap water totally soft comes tap ph 72 my hands got raw cracked i washing hands much working tank muchi asked changed started thing i came switching aloe vera stress coat then i looked aloe vera juice internet found ph 35 50 depending i looked wow i thought maybe putting something ph low tank could throw whole ph quite biti bought tetra brand stress coat water changes cracks hands bleeding maybe my hands could use aloe vera soon ph climbed back 68i two emergency salt dips guppy whose fin rot begun body it looks like rot halted the damage done snails maybe i get control ill time stare tank figure shell damageso thanks api putting fish snails hell brilliant idea mixing super low ph substance water conditioner did test thoroughly put production anyway i could rant i think time rub vaseline moisture lotion cloud fish they really need chill,i live water soft almost minerals maintaining ph 70 difficult possible snails white pitting guppy fin rot contracted time i totally new fish keeping didn understand important snails guppies keep ph 70i finally got situation control my guppy fins regenerating snails new shell growth healthythen i made grave mistake trying product aloe vera so looked like stupid gimmick since fish need aloe vera do need pull tank rub moisturizing cream how lubridermanyway shortly switching product ph crashed 60 my guppy fins started rotting got worse ever healthy growth snails survived climbing learning curve last summer white calcified shell damage i even recognize two i named months agoi emergency water changes morning evening keep ph 64 my tap water totally soft comes tap ph 72 my hands got raw cracked i washing hands much working tank muchi asked changed started thing i came switching aloe vera stress coat then i looked aloe vera juice internet found ph 35 50 depending i looked wow i thought maybe putting something ph low tank could throw whole ph quite biti bought tetra brand stress coat water changes cracks hands bleeding maybe my hands could use aloe vera soon ph climbed back 68i two emergency salt dips guppy whose fin rot begun body it looks like rot halted the damage done snails maybe i get control ill time stare tank figure shell damageso thanks api putting fish snails hell brilliant idea mixing super low ph substance water conditioner did test thoroughly put production anyway i could rant i think time rub vaseline moisture lotion cloud fish they really need chill
